%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
52.0, 36217.939700834715, 36620.9416533639, -10943.391733573882, 1633.4431330493849, 6516.539337222498, 6885.052548057145, -5605.862212879922, 13278.210255886348, 1969.7921836128455, -187500.02235174447, -1338.6683271727952, -35803.76187607788, -187500.02235174447, -4109.368218108203, -6176.368138357179, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809816512167E9, 0.0, 2024-02-11 14:49:41.651
54.0, 36202.89697681629, 36630.99993836879, -10954.277033123617, 1624.0554003781558, 6518.774511668028, 6885.633693412983, -5624.816492178023, 13206.192935251349, 1946.524017634871, -187500.02235174447, -1330.576995679974, -35802.77839932185, -187500.02235174447, -4103.847337227742, -6149.791914199819, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809816512375E9, 0.0, 2024-02-11 14:49:41.651
56.0, 36156.986493705095, 36643.51691526376, -10931.858233434945, 1639.2545866077646, 6530.710343207163, 6900.832879642592, -5597.368549986905, 13036.789064024577, 1975.8495063602338, -187500.02235174447, -1314.0367047830468, -35778.19148042101, -187500.02235174447, -4076.667615970089, -6163.64999576211, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809816512468E9, 0.0, 2024-02-11 14:49:41.651
58.0, 36155.89125822679, 36633.25746455878, -10947.750323742668, 1625.7988364456698, 6525.167110582246, 6897.301304018653, -5599.715483154712, 12950.243109493627, 1996.4131112591162, -187500.02235174447, -1284.331236401944, -35756.37617783263, -187500.02235174447, -4049.0855633122405, -6134.145693081105, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809816512551E9, 0.0, 2024-02-11 14:49:41.651
64.0, 36036.957625980096, 36656.413871814475, -10923.92336415331, 1625.0388771341893, 6521.747293680584, 6917.864908917536, -5580.537686412059, 12416.438748411983, 2054.3041293983615, -187500.02235174447, -1270.0931751839132, -35746.25083759437, -187500.02235174447, -4052.348918002715, -6154.642242746621, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819345856E9, 0.0, 2024-02-11 14:49:41.934
68.0, 35952.24451449448, 36611.97860383733, -10951.55012030007, 1598.0156180877232, 6496.892153846283, 6884.270237001209, -5596.4744802086925, 11904.673207363274, 2014.6521347346468, -187500.02235174447, -1269.9814164616366, -35759.751291245375, -187500.02235174447, -4041.709487641989, -6152.474123534456, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346075E9, 0.0, 2024-02-11 14:49:41.934
74.0, 36023.32306186236, 36559.67552181191, -10974.840638022499, 1580.1118707790222, 6478.47431641511, 6848.529797617173, -5637.422876050816, 11744.120626940803, 2066.262312681951, -187500.02235174447, -1254.5363610430195, -35741.15463985856, -187500.02235174447, -4018.754246086389, -6124.825015643241, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346175E9, 0.0, 2024-02-11 14:49:41.934
74.0, 36159.378130361816, 36548.052614695145, -10987.961112017765, 1579.7095393788265, 6472.752269834551, 6845.445256882341, -5662.747402518678, 12071.506627977686, 2066.262312681951, -187500.02235174447, -1254.5363610430195, -35741.15463985856, -187500.02235174447, -4018.754246086389, -6124.825015643241, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680981934624E9, 0.0, 2024-02-11 14:49:41.934
74.0, 35964.873250111734, 36607.0388683127, -10953.762943001146, 1594.3052285081421, 6502.345979493378, 6890.215801026321, -5621.530785743093, 11769.42280166421, 2066.262312681951, -187500.02235174447, -1254.5363610430195, -35741.15463985856, -187500.02235174447, -4018.754246086389, -6124.825015643241, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70768098193463E9, 0.0, 2024-02-11 14:49:41.934
78.0, 36001.574814507345, 36581.08849300009, -10961.809571005055, 1598.6861704213823, 6495.036959056492, 6865.494771658751, -5635.500626027659, 11773.84844706636, 2049.4985043404704, -187500.02235174447, -1236.0738201229358, -35720.59103495968, -187500.02235174447, -4003.2644871788607, -6102.853250843675, -187500.02235174447, -0.005, 0.9495, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346373E9, 0.0, 2024-02-11 14:49:41.934
80.0, 36115.881635651785, 36550.89128624097, -10972.292539154594, 1591.4442052178629, 6473.601636123853, 6842.047791725135, -5640.418009807827, 11947.454446250731, 2026.6550215071468, -187500.02235174447, -1249.7307359851284, -35736.99721538988, -187500.02235174447, -4014.552118128791, -6080.814430810742, -187500.02235174447, -0.0055, 0.95275, 0.2675, 192.0, 127.5, 104.0, 14.5, 112.0, 4.0, 40.0, 0.0, 0.0, 0.0, 1.7076809819346447E9, 0.0, 2024-02-11 14:49:41.934
86.0, 36069.79233858494, 36550.84658275206, -10984.451888138281, 1580.6483126459495, 6468.684252343685, 6833.084742198556, -5666.748364776178, 11822.083511600913, 2021.3129545823283, -187500.02235174447, -1265.1087361703796, -35756.890267955096, -187500.02235174447, -4028.5666619022686, -6092.34793094968, -187500.02235174447, -0.0055, 0.95275, 0.2675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680981934652E9, 0.0, 2024-02-11 14:49:41.934
94.0, 36195.11856974585, 36528.09250689656, -10989.391623662905, 1585.2974754926533, 6467.99134826557, 6832.056561953612, -5652.0632686690415, 12181.588969420072, 1989.193497800052, -187500.02235174447, -1304.1795854782565, -35786.685143314025, -187500.02235174447, -4064.016528608385, -6094.896029817585, -187500.02235174447, -0.002, 0.9500000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346623E9, 0.0, 2024-02-11 14:49:41.934
96.0, 36179.360589904856, 36522.370460316, -11014.805557108588, 1560.5093908917179, 6456.122571959802, 6824.009933949702, -5650.49864655717, 12465.031440857822, 1977.1459075386415, -187500.02235174447, -1318.6411641408401, -35807.584024379736, -187500.02235174447, -4079.8192119382875, -6066.956349248451, -187500.02235174447, -0.002, 0.9500000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346697E9, 0.0, 2024-02-11 14:49:41.934
116.0, 36208.1943402522, 36528.02545166319, -10998.488783656214, 1570.701786363338, 6469.131287232792, 6837.398628878431, -5623.1848148327845, 12513.646485048115, 1993.0156461019096, -187500.02235174447, -1310.3710186923765, -35773.743483274404, -187500.02235174447, -4045.6657464105783, -6121.069922574749, -187500.02235174447, -0.002, 0.9500000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680981934679E9, 0.0, 2024-02-11 14:49:41.934
116.0, 36253.70249196321, 36531.75819298723, -10985.301254427583, 1592.7182546518154, 6488.309083975445, 6850.4520476403295, -5619.608535719935, 12538.948659771522, 1993.0156461019096, -187500.02235174447, -1310.3710186923765, -35773.743483274404, -187500.02235174447, -4045.6657464105783, -6121.069922574749, -187500.02235174447, -0.002, 0.9500000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346845E9, 0.0, 2024-02-11 14:49:41.934
114.0, 36265.88419269135, 36524.58328301708, -11000.589847635014, 1575.954446310335, 6478.273150715012, 6836.9515939893245, -5654.678422770313, 12609.915448417121, 1984.6560936756248, -187500.02235174447, -1329.6382224128513, -35797.145759719104, -187500.02235174447, -4062.8095344077988, -6147.109704865183, -187500.02235174447, -0.002, 0.9500000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819346933E9, 0.0, 2024-02-11 14:49:41.934
110.0, 36103.18584480117, 36556.0768909546, -10973.991271733197, 1583.308170236131, 6476.686176858685, 6854.855341298025, -5614.713503684224, 12273.275825175742, 1961.3432242087395, -187500.02235174447, -1361.5565134950298, -35825.44306819953, -187500.02235174447, -4086.5917905082456, -6177.619836046677, -187500.02235174447, -0.006, 0.9540000000000001, 0.274, 192.0, 127.5, 104.0, 14.5, 104.0, 4.0, 72.0, 0.0, 0.0, 0.0, 1.7076809819347007E9, 0.0, 2024-02-11 14:49:41.934
118.0, 36077.45898693311, 36555.09341419857, -10958.389754103393, 1614.1982810733655, 6506.52575570652, 6883.063242800623, -5616.166367073818, 12098.351073068508, 2013.1098643672306, -187500.02235174447, -1298.6363528533404, -35763.34992210268, -187500.02235174447, -4027.9184613130647, -6100.059282786761, -187500.02235174447, -0.006, 0.9540000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70768098193471E9, 0.0, 2024-02-11 14:49:41.934
120.0, 36125.71640321212, 36537.077908167594, -10968.984480975208, 1615.2041095738543, 6500.714302148141, 6861.292643701154, -5624.391809033372, 12181.11958278651, 2015.9485359130547, -187500.02235174447, -1285.1806026912454, -35759.46071856746, -187500.02235174447, -4023.805740333288, -6085.754166335365, -187500.02235174447, -0.008, 0.9520000000000001, 0.274, 192.0, 127.5, 96.0, 14.5, 96.0, 4.0, 72.0, 0.0, 0.0, 0.0, 1.707680981934718E9, 0.0, 2024-02-11 14:49:41.934
122.0, 36100.61539418881, 36563.87764976951, -10951.371306344427, 1614.690019451382, 6510.102034819369, 6887.511239947229, -5587.578485915481, 12148.910719026413, 2030.4548180645488, -187500.02235174447, -1292.2437539391226, -35768.446119838496, -187500.02235174447, -4031.3159264702713, -6080.456802899457, -187500.02235174447, -0.008, 0.9520000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347253E9, 0.0, 2024-02-11 14:49:41.934
124.0, 36134.36652831633, 36540.34126285807, -10961.317832627039, 1609.5714699711168, 6502.033055071003, 6866.187675736866, -5623.721256699712, 12205.0806528426, 2020.128312126197, -187500.02235174447, -1274.5411723305194, -35750.385910318604, -187500.02235174447, -4013.9486210284977, -6075.20414295246, -187500.02235174447, -0.008, 0.9520000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347324E9, 0.0, 2024-02-11 14:49:41.934
126.0, 36091.406475473224, 36544.4763355823, -10961.608405304958, 1598.6638186769271, 6496.042787556981, 6864.4218879248965, -5619.0720938530085, 12147.502559125729, 2008.2818875648843, -187500.02235174447, -1281.8948962563154, -35766.054483181775, -187500.02235174447, -4026.89028106812, -6070.86790452813, -187500.02235174447, -0.008, 0.9520000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347398E9, 0.0, 2024-02-11 14:49:41.934
128.0, 36109.08670533737, 36537.48023956779, -10968.40333561937, 1594.215821530321, 6483.346996706367, 6851.010841251713, -5645.648318010369, 12146.899062025435, 2029.1584168861411, -187500.02235174447, -1269.199105405701, -35752.06229115275, -187500.02235174447, -4018.6201356196566, -6083.809564567753, -187500.02235174447, -0.008, 0.9520000000000001, 0.274, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347477E9, 0.0, 2024-02-11 14:49:41.934
130.0, 36086.28792599296, 36533.27811161019, -10975.690004311802, 1576.0662050326116, 6473.71339484613, 6843.411248136908, -5632.997230648664, 12100.072157391567, 2007.2984108088508, -187500.02235174447, -1278.8327072659383, -35770.524832072835, -187500.02235174447, -4025.571528145257, -6068.543323104778, -187500.02235174447, -0.008, 0.9480000000000001, 0.272, 192.0, 127.5, 96.0, 14.5, 80.0, 4.0, 64.0, 0.0, 0.0, 0.0, 1.707680981934755E9, 0.0, 2024-02-11 14:49:41.934
132.0, 36087.09258879335, 36525.03031790618, -10975.041803722597, 1581.5647341686172, 6465.666766842219, 6832.704762542816, -5644.664841254335, 12071.77484891115, 2012.9757539004988, -187500.02235174447, -1284.711216057684, -35767.864974482654, -187500.02235174447, -4026.51030141238, -6101.735663620909, -187500.02235174447, -0.008, 0.9480000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680981934763E9, 0.0, 2024-02-11 14:49:41.934
134.0, 36060.85164080282, 36529.70183249734, -10981.948492759288, 1575.1050800210335, 6466.270263942512, 6839.1644166904, -5640.865044696933, 12033.039275770101, 2003.8562421627335, -187500.02235174447, -1293.9648382621813, -35775.59867806419, -187500.02235174447, -4035.674516639056, -6087.743471591887, -187500.02235174447, -0.008, 0.9480000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70768098193477E9, 0.0, 2024-02-11 14:49:41.934
136.0, 36065.72432109408, 36514.636756734464, -10979.84742878049, 1579.4413184453629, 6464.929159275193, 6825.39574210593, -5637.959317917743, 12015.269638928134, 2026.9232424406105, -187500.02235174447, -1285.7393963026282, -35763.34992210268, -187500.02235174447, -4023.2469467219053, -6104.104948533171, -187500.02235174447, -0.008, 0.9480000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347773E9, 0.0, 2024-02-11 14:49:41.934
138.0, 36046.099489462315, 36511.88749216646, -10999.069929012052, 1556.9778152677793, 6451.56281609092, 6816.656210023905, -5653.7843529921, 11995.80126950756, 1994.066178091309, -187500.02235174447, -1289.7627103045834, -35778.10207344319, -187500.02235174447, -4019.93888854252, -6078.5345528763, -187500.02235174447, -0.008, 0.9480000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347844E9, 0.0, 2024-02-11 14:49:41.934
140.0, 36037.76228878049, 36535.066251166616, -10987.782298062122, 1573.6522166314385, 6463.319833674412, 6834.269384654687, -5631.522015514614, 11959.74790570115, 2011.9922771444653, -187500.02235174447, -1297.87639354186, -35776.64921005359, -187500.02235174447, -4016.452016407492, -6113.135053293116, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 127.5, 120.0, 14.5, 104.0, 4.0, 64.0, 0.0, 0.0, 0.0, 1.7076809819347916E9, 0.0, 2024-02-11 14:49:41.934
142.0, 36023.41246884018, 36524.44917255035, -11004.389644192415, 1555.8825797894692, 6449.439400367666, 6820.076026925568, -5643.770771476123, 11943.386428759864, 1994.5132129804151, -187500.02235174447, -1290.030931238047, -35770.61423905066, -187500.02235174447, -4006.706655824978, -6078.132221476105, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819347994E9, 0.0, 2024-02-11 14:49:41.934
144.0, 36011.27547160095, 36537.1226116565, -10989.481030640725, 1564.1527252379328, 6455.675537070696, 6832.525948587174, -5622.156634587841, 11881.203875685202, 2001.6881229505686, -187500.02235174447, -1297.7422830751282, -35777.096244942695, -187500.02235174447, -4009.7911965598105, -6116.756035894876, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819348073E9, 0.0, 2024-02-11 14:49:41.934
146.0, 36008.72737273305, 36532.249931365244, -10999.293446456606, 1560.8223153140923, 6454.669708570208, 6824.121692671978, -5638.87573944041, 11864.998860955104, 2006.5384514973703, -187500.02235174447, -1297.6528760973067, -35784.06998921275, -187500.02235174447, -4020.363571687171, -6100.931000820518, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819348147E9, 0.0, 2024-02-11 14:49:41.934
148.0, 35997.95383190559, 36541.43649833638, -10978.12634445743, 1576.2226672437987, 6470.114763988825, 6839.030306223668, -5635.746495216667, 11812.204040551667, 1986.8242128877896, -187500.02235174447, -1294.3671696623767, -35770.658942539565, -187500.02235174447, -4019.961240286975, -6116.107835305672, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819348223E9, 0.0, 2024-02-11 14:49:41.934
150.0, 36023.591282795824, 36541.70471926984, -10984.161315460362, 1574.635693387472, 6473.266359957023, 6841.936033002858, -5636.551158017059, 11832.991162895103, 1995.4072827586274, -187500.02235174447, -1289.6285998378517, -35774.436387352514, -187500.02235174447, -4012.9874960169195, -6083.273122700825, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 14.5, 96.0, 4.0, 24.0, 0.0, 0.0, 0.0, 1.7076809819348297E9, 0.0, 2024-02-11 14:49:41.934
152.0, 36019.88089321624, 36544.81161174913, -10961.943681471788, 1591.5559639401395, 6480.508325160543, 6847.1663412053995, -5607.136262313875, 11780.352804702856, 1991.1380995676639, -187500.02235174447, -1300.804472065505, -35784.785245035324, -187500.02235174447, -4024.677458367045, -6111.63748641461, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819348369E9, 0.0, 2024-02-11 14:49:41.934
154.0, 36073.90505956472, 36528.67365225239, -10974.840638022499, 1591.243039517765, 6473.735746590584, 6832.503596842718, -5626.269355567617, 11859.723849263652, 2010.964096899521, -187500.02235174447, -1294.3224661734662, -35781.365428133664, -187500.02235174447, -4026.6667636235675, -6081.194410466482, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819746537E9, 0.0, 2024-02-11 14:49:41.974
156.0, 36111.612452460824, 36544.6775012824, -10955.059344179554, 1604.0729408351112, 6483.794031595473, 6847.2780999276765, -5628.97391664671, 11890.099869978414, 1969.7251283794797, -187500.02235174447, -1314.4390361832425, -35805.52766388985, -187500.02235174447, -4044.6375661656343, -6101.758015365364, -187500.02235174447, -0.002, 0.9540000000000001, 0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809819746876E9, 0.0, 2024-02-11 14:49:41.974
158.0, 36183.51801437354, 36519.30827132562, -10970.54910308708, 1596.7415686537706, 6474.47335415761, 6831.4307131088635, -5624.503567755648, 12048.439627699809, 1980.1186895511973, -187500.02235174447, -1316.8530245844156, -35812.546111648815, -187500.02235174447, -4043.5646824317796, -6076.187619708493, -187500.02235174447, -0.004, 0.9500000000000001, 0.269, 192.0, 127.5, 104.0, 14.5, 72.0, 4.0, 40.0, 0.0, 0.0, 0.0, 1.7076809821618576E9, 0.0, 2024-02-11 14:49:42.161
160.0, 36206.16033150677, 36525.43264930638, -10958.859140736955, 1601.1001588225556, 6484.241066484579, 6844.148855703933, -5612.9700676167095, 12162.54528314415, 1962.7066806205132, -187500.02235174447, -1338.6236236838847, -35836.864809616185, -187500.02235174447, -4060.104973328707, -6088.749300092376, -187500.02235174447, -0.004, 0.9500000000000001, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821618795E9, 0.0, 2024-02-11 14:49:42.161
162.0, 36299.389457629855, 36498.74466642674, -10973.03014672162, 1599.9378681108794, 6472.171124478713, 6814.085759411545, -5640.418009807827, 12444.490187703394, 1952.2907677043402, -187500.02235174447, -1339.2494725286333, -35832.97560608097, -187500.02235174447, -4075.102993858218, -6061.703689301454, -187500.02235174447, -0.004, 0.9500000000000001, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821618898E9, 0.0, 2024-02-11 14:49:42.161
166.0, 36385.4883772717, 36489.759265155706, -10995.538353388114, 1573.831030587081, 6454.46854287011, 6796.2043638473, -5660.176951906318, 12875.11889637934, 1892.2539820973852, -187500.02235174447, -1393.9888946996803, -35884.541080539355, -187500.02235174447, -4126.064971216318, -6072.097250473172, -187500.02235174447, -0.004, 0.9500000000000001, 0.269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821619003E9, 0.0, 2024-02-11 14:49:42.161
168.0, 36319.84130380646, 36491.97208785678, -11007.36242620497, 1550.406402397919, 6437.704734528629, 6795.354997557998, -5682.863972528455, 12874.515399279047, 1867.8011736632793, -187500.02235174447, -1422.8226450470263, -35914.134790198186, -187500.02235174447, -4154.295224463371, -6101.020407798339, -187500.02235174447, -0.005, 0.9530000000000001, 0.2685, 192.0, 127.5, 104.0, 14.5, 112.0, 4.0, 48.0, 0.0, 0.0, 0.0, 1.7076809821619077E9, 0.0, 2024-02-11 14:49:42.161
170.0, 36191.72110458864, 36496.71065768131, -11012.480975685237, 1537.4200388693857, 6428.205243135124, 6802.351093572509, -5632.661954481835, 12674.243768959495, 1898.4007118225948, -187500.02235174447, -1407.2658309061326, -35895.180510900085, -187500.02235174447, -4131.7646660524215, -6147.31087056528, -187500.02235174447, -0.005, 0.9530000000000001, 0.2685, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821619155E9, 0.0, 2024-02-11 14:49:42.161
172.0, 35954.949075573575, 36523.0186609052, -10985.100088727486, 1518.3987043379193, 6414.4142168062, 6825.865128739492, -5619.027390364098, 12123.697951280827, 1915.7233137754577, -187500.02235174447, -1380.6672550043172, -35867.44199603105, -187500.02235174447, -4089.832793454265, -6227.911261071117, -187500.02235174447, -0.005, 0.9530000000000001, 0.2685, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821619241E9, 0.0, 2024-02-11 14:49:42.161
174.0, 35895.69460102256, 36528.204265618835, -10976.628777578924, 1540.5269313486733, 6429.8145687359065, 6827.697971784827, -5643.279033098106, 11845.418732812255, 1982.7338436524683, -187500.02235174447, -1337.2378155276556, -35817.7540681069, -187500.02235174447, -4048.415010978581, -6239.467112954511, -187500.02235174447, -0.005, 0.9530000000000001, 0.2685, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821619315E9, 0.0, 2024-02-11 14:49:42.161
176.0, 35859.931809894064, 36541.88353322548, -10981.277940425629, 1545.444315128841, 6448.254757911534, 6841.265480669199, -5625.934079400788, 11647.494035660511, 1971.5579714248147, -187500.02235174447, -1305.3642279343878, -35796.542262618816, -187500.02235174447, -4018.9107082975756, -6177.5080773244, -187500.02235174447, -0.005, 0.9530000000000001, 0.2685, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680982161939E9, 0.0, 2024-02-11 14:49:42.161
178.0, 35930.31745318382, 36529.79123947516, -10977.299329912583, 1567.639597372961, 6457.061345226925, 6827.072122940079, -5620.122625842408, 11648.92454730565, 2025.0456959063645, -187500.02235174447, -1265.8016402484943, -35753.69396849799, -187500.02235174447, -3981.1809636570174, -6128.513053478367, -187500.02235174447, -0.0045000000000000005, 0.9535, 0.26925, 192.0, 127.5, 112.0, 14.5, 104.0, 4.0, 56.0, 0.0, 0.0, 0.0, 1.7076809821619475E9, 0.0, 2024-02-11 14:49:42.161
178.0, 36058.70587333511, 36527.24314060726, -10982.194361948295, 1580.8494783460474, 6469.958301777638, 6821.8641664819925, -5664.669652541835, 11872.933730236737, 2025.0456959063645, -187500.02235174447, -1265.8016402484943, -35753.69396849799, -187500.02235174447, -3981.1809636570174, -6128.513053478367, -187500.02235174447, -0.0045000000000000005, 0.9535, 0.26925, 192.0, 63.75, 56.0, 7.25, 52.0, 2.0, 28.0, 0.0, 0.0, 0.0, 1.7076809821619527E9, 0.0, 2024-02-11 14:49:42.161
182.0, 36172.94563924619, 36510.83696017706, -10988.69871958479, 1583.2634667472205, 6467.119630231814, 6800.58530576054, -5674.347957890983, 12121.01574194619, 1989.8864018781665, -187500.02235174447, -1280.8443642669158, -35782.617125823155, -187500.02235174447, -4020.162405987073, -6024.063351638717, -187500.02235174447, -0.0045000000000000005, 0.9535, 0.26925, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821619601E9, 0.0, 2024-02-11 14:49:42.161
188.0, 36240.85023890141, 36521.23052134878, -10998.801708078588, 1567.8184113286034, 6467.18668546518, 6807.402587819409, -5662.702699029768, 12330.29512528123, 1951.2402357149406, -187500.02235174447, -1336.7013736607282, -35838.407079983604, -187500.02235174447, -4087.418805053092, -5990.759252400309, -187500.02235174447, -0.0045000000000000005, 0.9535, 0.26925, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680982161968E9, 0.0, 2024-02-11 14:49:42.161
186.0, 36418.81482825456, 36510.14405609895, -11003.60733313648, 1583.2634667472205, 6469.891246544272, 6802.462852294785, -5672.492763101192, 12906.679559550234, 1967.1770295115746, -187500.02235174447, -1321.4351321977535, -35813.21666398247, -187500.02235174447, -4065.5364472313463, -6035.261575610826, -187500.02235174447, -0.0032500000000000003, 0.9537500000000001, 0.268625, 192.0, 127.5, 120.0, 14.5, 104.0, 4.0, 48.0, 0.0, 0.0, 0.0, 1.7076809821619763E9, 0.0, 2024-02-11 14:49:42.161
190.0, 36469.03919804564, 36488.32875351057, -11002.959132547276, 1588.829051116592, 6463.342185418866, 6785.766099186671, -5670.570513078036, 13169.066687711083, 1905.9556014484886, -187500.02235174447, -1361.8917896618593, -35850.924056878575, -187500.02235174447, -4111.2234128979935, -6026.879671440086, -187500.02235174447, -0.0032500000000000003, 0.9537500000000001, 0.268625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809821619835E9, 0.0, 2024-02-11 14:49:42.161
